,id,Locality,Postcode,Street,Number,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Living Area,Fully equipped kitchen,Furnished,Open fire,Terrace,TerraceArea,Garden,Garden area,Surface of the land,Surface area of the plot of land,Number of facades, Swimming pool,State of the building
1025,10674308,Ixelles,1050,Avenue Louise ,231,APARTMENT,GROUND_FLOOR,275000,FOR_SALE,2,110.0,No,Yes,No,Yes,18.0,Yes,44.0,,No info,2,No,TO_RENOVATE
1026,10673523,Schaerbeek,1030,Blvd. G. Wahis ,272,APARTMENT,APARTMENT,295000,FOR_SALE,1,70.0,No,No,,Yes,15.0,No,,No info,No info,2,No,JUST_RENOVATED
1027,10673525,Schaerbeek,1030,Blvd. G. Wahis ,272,APARTMENT,APARTMENT,295000,FOR_SALE,1,70.0,No,No,,Yes,15.0,No,,No info,No info,2,No,JUST_RENOVATED
1028,10673524,Schaerbeek,1030,Blvd. G. Wahis ,272,APARTMENT,APARTMENT,295000,FOR_SALE,1,70.0,No,No,,Yes,15.0,No,,No info,No info,2,No,JUST_RENOVATED
1029,10673798,Gent,9000,Sluizeken ,16,APARTMENT,GROUND_FLOOR,365000,FOR_SALE,2,81.0,No,No,,Yes,6.0,No,,No info,No info,2,No,GOOD
1030,10674056,Dworp,1653,Alsembergsesteenweg ,660,APARTMENT,APARTMENT,619000,FOR_SALE,4,282.0,No,No,,Yes,,Yes,230.0,,No info,3,No,GOOD
1031,10371856,Antwerpen,2000,Leopoldstraat ,49,APARTMENT,PENTHOUSE,2950000,FOR_SALE,2,220.0,No,Yes,Yes,Yes,100.0,No,,,No info,3,No,AS_NEW
1032,10559550,Middelkerke,8430,Leopoldlaan ,85,APARTMENT,APARTMENT,159000,FOR_SALE,1,45.0,No,Yes,No,No,,No,,,No info,,No,GOOD
1033,10679676,Kortrijk ,8500,Doorniksewijk ,41,APARTMENT,APARTMENT,360000,FOR_SALE,3,127.0,No,Yes,No,Yes,,No,,,No info,,No,GOOD
1034,10680021,Waterloo,1410,Chaussée de Tervuren ,186,APARTMENT,APARTMENT,380000,FOR_SALE,3,116.0,No,Yes,No,Yes,8.0,No,,,No info,2,No,GOOD
1035,10664027,Bruxelles,1060,AVENUE BRUGMANN ,16,APARTMENT,FLAT_STUDIO,185000,FOR_SALE,1,20.0,No,Yes,No,No,,No,,No info,No info,2,No,GOOD
1036,10665104,Wenduine,8420,Graaf Jansdijk ,6/001,APARTMENT,APARTMENT,229000,FOR_SALE,2,91.0,No info,No,No,No,,No,,No info,No info,2,No,GOOD
1037,10665696,Eernegem ,8480,Oostendsesteenweg ,216B,APARTMENT,PENTHOUSE,229000,FOR_SALE,1,95.0,No,No,,Yes,,No,,,No info,,No,GOOD
1038,10664661,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",95,APARTMENT,APARTMENT,231000,FOR_SALE,1,55.0,No,Yes,No,No,,No,,No info,No info,2,No,TO_BE_DONE_UP
1039,10664603,Gent,9000,Sluizeken ,16,APARTMENT,APARTMENT,265000,FOR_SALE,1,37.0,No,No,,No,,No,,No info,No info,3,No,AS_NEW
1040,10664067,Auderghem,1160,Place Communale ,8,APARTMENT,APARTMENT,290000,FOR_SALE,1,68.0,No,Yes,No,Yes,9.0,No,,,No info,2,No,GOOD
1041,10665335,Uccle,1180,Rue Basse ,21,APARTMENT,APARTMENT,299000,FOR_SALE,3,86.0,No,Yes,No,Yes,13.0,No,,No info,No info,2,No,GOOD
1042,10665339,Uccle,1180,Rue Basse ,21,APARTMENT,APARTMENT,340000,FOR_SALE,2,78.0,No,Yes,No,Yes,,No,,No info,No info,2,No,AS_NEW
1043,10665652,Kapelle-op-den-Bos,1880,Verbindingsweg ,41,APARTMENT,APARTMENT,355000,FOR_SALE,2,84.0,No,No,,Yes,6.0,No,,,No info,2,No,GOOD
1044,10665329,Bruxelles,1020,Avenue de L'amarante ,39,APARTMENT,DUPLEX,359000,FOR_SALE,3,135.0,No,Yes,No,Yes,10.0,No,,No info,No info,2,No,AS_NEW
1045,10664360,Waterloo,1410,,1,APARTMENT,APARTMENT,370000,FOR_SALE,1,84.0,No,Yes,No,Yes,18.0,No,,No info,No info,,No,AS_NEW
1046,10664142,Bruxelles,1050,Avenue Louise ,433,APARTMENT,GROUND_FLOOR,595000,FOR_SALE,4,181.0,No,Yes,No,Yes,29.0,No,,,No info,2,No,GOOD
1047,10685294,Ixelles,1050,Avenue du Pesage ,10,APARTMENT,APARTMENT,1350000,FOR_SALE,9,450.0,No info,No,,Yes,10.0,Yes,120.0,No info,No info,2,No,TO_RENOVATE
1048,10671186,De Haan,8420,"Stationstraat, ",33,APARTMENT,APARTMENT,225000,FOR_SALE,2,81.0,No,Yes,No,Yes,,No,,,No info,,No,AS_NEW
1049,10686964,Blankenberge ,8370,Grote Markt ,1,APARTMENT,APARTMENT,119000,FOR_SALE,1,37.0,No,Yes,No,No,,Yes,,,No info,,No,GOOD
1050,10672831,Bruxelles,1040,Rue Abbé Cuypers (étage ,1,APARTMENT,APARTMENT,295000,FOR_SALE,2,85.0,No,Yes,No,Yes,7.0,No,,No info,No info,2,No,JUST_RENOVATED
1051,10677780,Blankenberge ,8370,Grote Markt ,1,APARTMENT,APARTMENT,249000,FOR_SALE,2,84.0,No,Yes,No,Yes,,No,,,No info,,No,GOOD
1052,10675471,Bruxelles ville,1000,Rue Franklin  ,90,APARTMENT,APARTMENT,295000,FOR_SALE,2,84.0,No,Yes,No,No,,No,,No info,No info,3,No,GOOD
1053,10678051,Brussels,1000,Tour & Taxis - Havenlaan ,86c,APARTMENT,APARTMENT,599000,FOR_SALE,3,156.0,No info,Yes,No,No,,No,,No info,No info,4,No,GOOD
1054,10662326,Fleurus,6220,Chaussée de Charleroi ,226,APARTMENT,APARTMENT,119000,FOR_SALE,2,70.0,No,No,,No,,No,,No info,No info,,No,TO_BE_DONE_UP
1055,10662610,,,No info,No info,APARTMENT,FLAT_STUDIO,137500,FOR_SALE,0,41.0,No,No,No,Yes,5.0,No,,No info,No info,1,No,AS_NEW
1056,10662229,St-Martens-Leerne,9800,Damstraat ,131,APARTMENT,APARTMENT,183380,FOR_SALE,2,80.0,No,No,,Yes,,No,,,No info,2,No,TO_BE_DONE_UP
1057,10660427,Uccle,1180,Rue Du Postillon ,3,APARTMENT,APARTMENT,325000,FOR_SALE,3,118.0,No,Yes,No,Yes,17.0,No,,No info,No info,2,No,TO_RENOVATE
1058,10661217,Beveren,9120,"Oude zandstraat , ",30,APARTMENT,DUPLEX,350000,FOR_SALE,3,170.0,No,No,No,Yes,18.0,No,,,No info,2,No,AS_NEW
1059,10659947,Ixelles,1050,Rue Hector Denis ,47A,APARTMENT,APARTMENT,390000,FOR_SALE,1,85.0,No,No,Yes,Yes,16.0,No,,No info,No info,3,No,GOOD
1060,10661861,Watermael-Boitsfort,1170,Chaussée de la Hulpe ,166,APARTMENT,DUPLEX,850000,FOR_SALE,4,208.0,No,No,,Yes,115.0,Yes,115.0,No info,No info,2,No,JUST_RENOVATED
1061,10682965,Gent,9000,"Kortrijksesteenweg, ",390,APARTMENT,FLAT_STUDIO,225000,FOR_SALE,1,40.0,No,No,,No,,No,,No info,No info,2,No,GOOD
1062,10680960,Bruxelles ville,1000,Rue Archimède ,17,APARTMENT,APARTMENT,585000,FOR_SALE,3,209.0,No,Yes,No,Yes,7.0,Yes,19.0,No info,No info,2,No,
1063,10667393,Bruxelles ville,1000,Rue Archimède ,17,APARTMENT,APARTMENT,299000,FOR_SALE,1,91.0,No,Yes,No,Yes,,No,,No info,No info,2,No,GOOD
1064,10666977,Bruxelles ville,1000,Rue Archimède ,17,APARTMENT,APARTMENT,299000,FOR_SALE,2,97.0,No,Yes,No,Yes,,No,,No info,No info,2,No,GOOD
1065,10667887,Marloie,6900,Chaussée de Rochefort ,73,APARTMENT,APARTMENT,369000,FOR_SALE,3,107.0,No,No,,Yes,74.0,Yes,1525.0,No info,No info,4,No,GOOD
1066,10686723,Nieuwpoort,8620,Albert I Laan ,229,APARTMENT,FLAT_STUDIO,145000,FOR_SALE,0,36.0,No,Yes,,Yes,5.0,No,,,No info,2,No,
1067,10685909,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,370000,FOR_SALE,2,118.0,No,Yes,No,Yes,6.0,No,,No info,No info,2,No,GOOD
1068,10685908,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,430000,FOR_SALE,2,139.0,No,Yes,No,Yes,2.0,No,,No info,No info,2,No,TO_RENOVATE
1069,10672967,,,No info,No info,APARTMENT,APARTMENT,495000,FOR_SALE,2,100.0,No,No,No,Yes,10.0,No,,No info,No info,3,No,AS_NEW
1070,10685881,Ixelles,1050,Avenue Louise ,589,APARTMENT,APARTMENT,700000,FOR_SALE,3,185.0,No,Yes,No,No,,No,,No info,No info,2,No,AS_NEW
1071,10671725,Trooz,4870,Grand rue ,191,APARTMENT,DUPLEX,180000,FOR_SALE,2,137.0,No,Yes,No,No,,No,,,No info,2,No,GOOD
1072,10672110,Huy,4500,Avenuedes Ardennes ,7d,APARTMENT,APARTMENT,229500,FOR_SALE,2,87.0,No,No,,No,,No,,No info,No info,2,No,GOOD
1073,10671874,Bruxelles,1060,AVENUE BRUGMANN ,16,APARTMENT,LOFT,560000,FOR_SALE,2,180.0,No,Yes,No,Yes,40.0,No,,No info,No info,,No,JUST_RENOVATED
1074,10671798,Knokke,8300,Koningslaan ,238,APARTMENT,APARTMENT,799000,FOR_SALE,3,87.0,No,No,No,Yes,,No,,,No info,2,No,GOOD
1075,10619619,Ans,4430,Rue de l'Yser ,425,APARTMENT,FLAT_STUDIO,79000,FOR_SALE,1,35.0,No,Yes,No,No,,No,,No info,No info,2,No,TO_BE_DONE_UP
1076,10613523,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,FLAT_STUDIO,135000,FOR_SALE,0,30.0,No,Yes,No,No,,No,,No info,No info,3,No,GOOD
1077,10628888,Gent,9000,Sluizeken ,16,APARTMENT,FLAT_STUDIO,135000,FOR_SALE,1,30.0,No,No,,Yes,6.0,No,,No info,No info,2,No,GOOD
1078,10631429,Gent,9000,Sluizeken ,16,APARTMENT,FLAT_STUDIO,142500,FOR_SALE,1,30.0,No,No,,Yes,6.0,No,,No info,No info,2,No,JUST_RENOVATED
1079,10615679,Bruxelles ville,1000,Rue Archimède ,17,APARTMENT,APARTMENT,145000,FOR_SALE,1,52.0,No,Yes,No,No,,No,,No info,No info,4,No,TO_BE_DONE_UP
1080,10621123,Overijse,3090,Brusselsesteenweg ,604,APARTMENT,APARTMENT,145000,FOR_SALE,1,34.0,No info,Yes,No,Yes,6.0,No,,No info,No info,2,No,GOOD
1081,10526679,Uccle,1180,av. de la Floride ,77,APARTMENT,APARTMENT,150000,FOR_SALE,2,72.0,No,Yes,No,No,,No,,,No info,2,No,TO_RENOVATE
1082,10427707,Uccle,1180,av. de la Floride ,77,APARTMENT,APARTMENT,167500,FOR_SALE,2,72.0,No,Yes,No,No,,No,,,No info,2,No,TO_BE_DONE_UP
1083,10616411,Nivelles,1400,Place Emile Delalieux ,1,APARTMENT,APARTMENT,168000,FOR_SALE,2,83.0,No,No,No,Yes,,No,,No info,No info,2,No,TO_BE_DONE_UP
1084,10616412,Nivelles,1400,Place Emile Delalieux ,1,APARTMENT,APARTMENT,168000,FOR_SALE,2,83.0,No,No,No,Yes,,No,,No info,No info,2,No,TO_BE_DONE_UP
1085,10631865,Ixelles,1050,Avenue Louise ,231,APARTMENT,APARTMENT,169000,FOR_SALE,1,60.0,No,Yes,No,Yes,2.0,No,,No info,No info,3,No,GOOD
1086,9801567,Jette,1090,Rue Eugène Toussaint ,65,APARTMENT,APARTMENT,175000,FOR_SALE,2,65.0,No,Yes,No,Yes,,No,,,No info,,No,GOOD
1087,10386608,Manage,7170,Rue de Jolimont ,146,APARTMENT,APARTMENT,175000,FOR_SALE,2,85.0,No,No,,No,,Yes,500.0,No info,No info,2,No,GOOD
1088,10549399,Deinze,9800,Markt ,58,APARTMENT,FLAT_STUDIO,175000,FOR_SALE,1,33.0,No,Yes,,Yes,,Yes,,,No info,4,No,AS_NEW
1089,10106816,Ganshoren,1083,Rue Prince Baudouin ,67/15,APARTMENT,APARTMENT,189000,FOR_SALE,2,75.0,No,Yes,No,No,,No,,No info,No info,2,No,GOOD
1090,10562038,Bruxelles ville,1000,Rue Archimède ,17,APARTMENT,APARTMENT,195000,FOR_SALE,1,50.0,No,Yes,No,No,,No,,No info,No info,2,No,TO_BE_DONE_UP
1091,10652162,Nieuwpoort,8620,Albert I Laan ,229,APARTMENT,APARTMENT,198000,FOR_SALE,1,43.0,No,No,,Yes,4.0,No,,,No info,2,No,TO_BE_DONE_UP
1092,10437960,Ganshoren,1083,Rue Prince Baudouin ,67/15,APARTMENT,APARTMENT,199000,FOR_SALE,1,60.0,No,Yes,No,Yes,3.0,No,,No info,No info,2,No,AS_NEW
1093,10433086,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,FLAT_STUDIO,200000,FOR_SALE,0,40.0,No,Yes,No,Yes,12.0,No,,No info,No info,2,No,AS_NEW
1094,10644506,Saint-Gilles,1060,rue Antoine Breart ,42,APARTMENT,APARTMENT,200000,FOR_SALE,1,70.0,No,Yes,No,Yes,2.0,No,,No info,No info,2,No,GOOD
1095,10469824,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,209000,FOR_SALE,2,85.0,No info,Yes,No,Yes,4.0,No,,No info,No info,3,No,TO_BE_DONE_UP
1096,10627284,Woluwe-Saint-Lambert,1200,Bld. Brand Whitlock ,108,APARTMENT,APARTMENT,210000,FOR_SALE,1,61.0,No info,Yes,No,No,,No,,No info,No info,2,No,GOOD
1097,10580329,,,No info,No info,APARTMENT,APARTMENT,210000,FOR_SALE,2,84.0,No info,No,No,Yes,3.0,No,,No info,No info,,No,GOOD
1098,10289296,Bruxelles,1020,Av.de la Brise ,46,APARTMENT,APARTMENT,215000,FOR_SALE,3,95.0,No,No,No,Yes,26.0,No,,No info,No info,2,No,TO_BE_DONE_UP
1099,10536683,Evere,1140,Cicerolaan ,33,APARTMENT,APARTMENT,219000,FOR_SALE,1,66.0,No,No,No,Yes,,No,,No info,No info,,No,GOOD
1100,10350485,Antwerpen,2000,Museumstraat ,50,APARTMENT,APARTMENT,229000,FOR_SALE,1,45.0,No,No,,Yes,9.0,No,,No info,No info,2,No,GOOD
1101,10373856,Grimbergen,1850,Keienberglaan ,84,APARTMENT,APARTMENT,230000,FOR_SALE,2,82.0,No,Yes,No,Yes,3.0,No,,No info,No info,,No,GOOD
1102,10250928,Ganshoren,1083,Rue Prince Baudouin ,67/15,APARTMENT,APARTMENT,239000,FOR_SALE,2,105.0,No,Yes,No,Yes,4.0,No,,No info,No info,2,No,AS_NEW
1103,9404207,Jette,1090,Rue Eugène Toussaint ,65,APARTMENT,APARTMENT,245000,FOR_SALE,2,90.0,No,Yes,No,Yes,8.0,No,,,No info,2,No,JUST_RENOVATED
1104,10178997,Woluwe-St-Pierre,1150,"Val des Seigneurs, ",9a,APARTMENT,APARTMENT,245000,FOR_SALE,1,55.0,No,Yes,No,No,,No,,No info,No info,2,No,GOOD
1105,10616419,Bruxelles,1020,Av.de la Brise ,46,APARTMENT,APARTMENT,249000,FOR_SALE,2,104.0,No,Yes,No,No,,No,,No info,No info,2,No,GOOD
1106,10531283,Bruxelles,1020,Av.de la Brise ,46,APARTMENT,APARTMENT,249000,FOR_SALE,2,100.0,No,Yes,No,Yes,2.0,No,,No info,No info,2,No,AS_NEW
1107,10616311,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,262000,FOR_SALE,2,75.0,No,Yes,No,Yes,18.0,No,,No info,No info,4,No,GOOD
1108,10527497,Aalst,9300,Parklaan ,63,APARTMENT,SERVICE_FLAT,264000,FOR_SALE,1,70.0,No,No,,Yes,7.0,No,,,No info,,No,GOOD
1109,10613519,Auderghem,1160,Boulevard du Souverain ,105,APARTMENT,FLAT_STUDIO,275000,FOR_SALE,0,52.0,No,Yes,No,No,,No,,No info,No info,2,No,AS_NEW
1110,10580918,Huy,4500,Avenue du Condroz ,1/0,APARTMENT,APARTMENT,275000,FOR_SALE,3,145.0,No,Yes,No,Yes,,No,,No info,No info,4,No,GOOD
1111,10619375,Vilvoorde,1800,,200,APARTMENT,APARTMENT,279000,FOR_SALE,2,78.0,No,Yes,No,No,,No,,,No info,2,No,GOOD
1112,10405798,Ixelles,1050,Avenue du Pesage ,10,APARTMENT,APARTMENT,295000,FOR_SALE,1,79.0,No,No,,No,,No,,No info,No info,2,No,TO_BE_DONE_UP
1113,10477918,Heverlee,3001,Sint-Lambertusstraat ,32,APARTMENT,APARTMENT,295000,FOR_SALE,2,72.0,No,No,,Yes,,No,,,No info,,No,TO_BE_DONE_UP
1114,10579239,,,No info,No info,APARTMENT,APARTMENT,295000,FOR_SALE,1,50.0,No,Yes,No,Yes,50.0,No,,No info,No info,3,No,GOOD
1115,10612668,Bruxelles,1090,.,No info,APARTMENT,APARTMENT,310000,FOR_SALE,1,69.0,No,Yes,No,No,,No,,No info,No info,2,No,JUST_RENOVATED
1116,10600443,Watermael-Boitsfort,1170,Chaussée de la Hulpe ,166,APARTMENT,APARTMENT,317000,FOR_SALE,2,104.0,No,Yes,,Yes,6.0,No,,No info,No info,,No,GOOD
1117,10600391,Ixelles,1050,Avenue du Pesage ,10,APARTMENT,APARTMENT,350000,FOR_SALE,3,115.0,No info,No,,Yes,5.0,Yes,,No info,No info,2,No,TO_BE_DONE_UP
1118,10654162,Ixelles,1050,Avenue de l'université ,38/40,APARTMENT,APARTMENT,355000,FOR_SALE,2,90.0,No,Yes,No,No,,No,,No info,No info,2,No,JUST_RENOVATED
1119,10649288,Sterrebeek,1933,Mechelsesteenweg ,227,APARTMENT,APARTMENT,365000,FOR_SALE,3,110.0,No info,Yes,No,No,,No,,No info,No info,2,No,GOOD
1120,10339339,Ixelles ,1050,Rue Jean-Baptiste Colyns ,17/8,APARTMENT,PENTHOUSE,399000,FOR_SALE,1,85.0,No,Yes,No,No,,No,,No info,No info,,No,AS_NEW
1121,10419097,Nieuwpoort,8620,Albert I Laan ,229,APARTMENT,APARTMENT,415000,FOR_SALE,2,67.0,No,Yes,,Yes,11.0,No,,,No info,3,No,GOOD
1122,10654929,Middelkerke,8430,Zeedijk ,127,APARTMENT,APARTMENT,420000,FOR_SALE,2,82.0,No,Yes,,Yes,,No,,No info,No info,2,No,GOOD
1123,10621539,Mechelen,2800,Korenmarkt ,8,APARTMENT,APARTMENT,445000,FOR_SALE,2,177.0,No,No,,Yes,47.0,No,,,No info,,No,GOOD
1124,10590038,Brugge ,8000,Kortewinkel ,8,APARTMENT,APARTMENT,445000,FOR_SALE,3,130.0,No,Yes,No,No,,No,,,No info,3,No,AS_NEW
1125,10544551,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,TRIPLEX,470000,FOR_SALE,3,158.0,No,Yes,No,Yes,12.0,No,,No info,No info,2,No,GOOD
1126,10400992,Woluwe-St-Pierre,1150,"Val des Seigneurs, ",9a,APARTMENT,APARTMENT,475000,FOR_SALE,3,150.0,No,Yes,No,Yes,50.0,No,,No info,No info,,No,GOOD
1127,10535814,Ixelles,1050,Avenue du Pesage ,10,APARTMENT,APARTMENT,495000,FOR_SALE,3,115.0,No info,No,,Yes,10.0,Yes,120.0,No info,No info,2,No,TO_RENOVATE
1128,10535919,Bruxelles-Quartier Louise,1050,Avenue Louise ,200,APARTMENT,APARTMENT,590000,FOR_SALE,2,117.0,No,No,,No,,No,,,No info,,No,AS_NEW
1129,10554884,Antwerpen,2000,Sint-Katelijnevest ,24,APARTMENT,APARTMENT,595000,FOR_SALE,2,152.0,No info,No,No,Yes,12.0,No,,,No info,2,No,AS_NEW
1130,10609644,Antwerpen,2000,Museumstraat ,50,APARTMENT,APARTMENT,649000,FOR_SALE,4,190.0,No,No,,Yes,15.0,No,,,No info,,No,GOOD
1131,10622429,Antwerpen,2000,Sint-Katelijnevest ,24,APARTMENT,PENTHOUSE,1990000,FOR_SALE,3,202.0,No info,No,No,Yes,,No,,,No info,4,No,AS_NEW
1132,10646924,Antwerpen,2000,Leopoldstraat ,49,APARTMENT,PENTHOUSE,3155000,FOR_SALE,3,378.0,No,Yes,Yes,Yes,165.0,No,,,No info,2,No,AS_NEW
1133,10674585,Blankenberge ,8370,Grote Markt ,1,APARTMENT,APARTMENT,139000,FOR_SALE,1,34.0,No,Yes,No,Yes,,No,,,No info,,No,AS_NEW
1134,10623959,Oostduinkerke,8670,Kinderlaan ,17,APARTMENT,APARTMENT,189000,FOR_SALE,1,50.0,No,Yes,No,No,,No,,,No info,,No,GOOD
1135,10673967,Uccle,1180,Rue Basse ,21,APARTMENT,PENTHOUSE,268000,FOR_SALE,2,94.0,No,Yes,No,Yes,37.0,No,,No info,No info,2,No,GOOD
1136,10674052,Putte,2580,Mechelbaan ,509,APARTMENT,APARTMENT,299000,FOR_SALE,1,103.0,No,No,,Yes,,No,,No info,No info,,No,GOOD
1137,10673973,Oostende,8400,Koningsstraat ,23,APARTMENT,PENTHOUSE,495000,FOR_SALE,2,90.0,No,Yes,No,Yes,70.0,No,,,No info,,No,AS_NEW
1138,10658428,Ans,4430,Rue de l'Yser ,30,APARTMENT,APARTMENT,190000,FOR_SALE,2,75.0,No,No,,No,,No,,No info,No info,,No,GOOD
1139,10658486,Ronse,9600,"Guissetplein, ",5,APARTMENT,APARTMENT,248000,FOR_SALE,2,103.0,No,No,,Yes,10.0,Yes,,,No info,2,No,GOOD
1140,10665328,Bruxelles,1020,Avenue de L'amarante ,39,APARTMENT,APARTMENT,200000,FOR_SALE,2,70.0,No,Yes,No,Yes,2.0,No,,No info,No info,2,No,TO_RENOVATE
1141,10684686,Vilvoorde,1800,James Ensorlaan ,39,APARTMENT,APARTMENT,179000,FOR_SALE,2,94.0,No,No,,Yes,4.0,No,,No info,No info,2,No,TO_RENOVATE
1142,10683653,Woluwe-St-Lambert,1200,"Avenue des Cerisiers, ",212,APARTMENT,APARTMENT,191000,FOR_SALE,1,56.0,No,Yes,No,Yes,8.0,No,,No info,No info,,No,AS_NEW
1143,10683410,Bruxelles ville,1000,Rue Archimède ,17,APARTMENT,APARTMENT,200000,FOR_SALE,0,45.0,No,Yes,No,Yes,8.0,No,,No info,No info,2,No,GOOD
1144,10620994,,,No info,No info,APARTMENT,FLAT_STUDIO,270000,FOR_SALE,0,40.0,No info,Yes,No,Yes,3.0,No,,No info,No info,,No,JUST_RENOVATED
1145,10685203,Gent,9000,Vogelmarkt ,29,APARTMENT,APARTMENT,360000,FOR_SALE,2,105.0,No,Yes,No,No,,No,,,No info,,No,GOOD
1146,10683550,Diegem,1831,De Kleetlaan ,4,APARTMENT,APARTMENT,369000,FOR_SALE,2,100.0,No,No,No,Yes,13.0,No,,No info,No info,,No,
1147,10539591,Ixelles,1050,Rue Hector Denis ,47A,APARTMENT,APARTMENT,425000,FOR_SALE,2,105.0,No,No,,Yes,10.0,No,,No info,No info,2,No,
1148,10684689,Knokke-Heist,8300,P.Parmentierlaan ,110,APARTMENT,APARTMENT,525000,FOR_SALE,1,60.0,No,Yes,No,Yes,10.0,No,,,No info,,No,AS_NEW
1149,10670238,Brussel,1000,Groendreef ,14,APARTMENT,APARTMENT,115000,FOR_SALE,0,36.0,No info,No,No,No,,No,,No info,No info,,No,GOOD
1150,10670241,Brussel,1000,Groendreef ,14,APARTMENT,APARTMENT,215000,FOR_SALE,1,49.0,No info,Yes,No,No,,No,,No info,No info,,No,GOOD
1151,10670749,Rijkevorsel,2310,Hoek ,29,APARTMENT,APARTMENT,249000,FOR_SALE,2,115.0,No info,No,No,No,,No,,No info,No info,3,No,GOOD
1152,10669450,Heverlee,3001,Kardinaal Mercierlaan ,81,APARTMENT,APARTMENT,259000,FOR_SALE,2,90.0,No,Yes,No,No,,No,,,No info,4,No,AS_NEW
1153,10670850,Brasschaat,2930,Bredabaan ,260,APARTMENT,APARTMENT,339000,FOR_SALE,3,131.0,No,No,,Yes,,No,,No info,No info,2,No,GOOD
1154,10670848,Antwerpen,2000,Amsterdamstraat ,15,APARTMENT,APARTMENT,368000,FOR_SALE,2,99.0,No,No,,Yes,,No,,,No info,4,No,GOOD
1155,10670663,Ixelles,1050,Avenue Louise ,404a,APARTMENT,APARTMENT,1690000,FOR_SALE,3,260.0,No,Yes,Yes,Yes,,No,,No info,No info,4,No,GOOD
1156,10657577,Kraainem,1950,Avenue Baron Albert d'Huart ,130,APARTMENT,APARTMENT,468000,FOR_SALE,2,130.0,No,Yes,No,Yes,6.0,No,,No info,No info,2,No,GOOD
1157,10677848,Woluwé-St-Lambert,1200,Avenue du Roi Chevalier  ,67,APARTMENT,APARTMENT,165000,FOR_SALE,1,50.0,No,No,,Yes,2.0,No,,No info,No info,2,No,
1158,10675479,Bruxelles ville,1000,Rue Franklin  ,90,APARTMENT,APARTMENT,270000,FOR_SALE,2,103.0,No,Yes,No,No,,No,,No info,No info,3,No,AS_NEW
1159,10675457,Bruxelles ville,1000,Rue Franklin  ,90,APARTMENT,APARTMENT,275000,FOR_SALE,1,65.0,No,Yes,No,No,,No,,No info,No info,2,No,AS_NEW
1160,10675463,Bruxelles ville,1000,Rue Franklin  ,90,APARTMENT,DUPLEX,275000,FOR_SALE,2,65.0,No,Yes,No,No,,No,,No info,No info,2,No,AS_NEW
1161,10678371,St-Martens-Leerne,9800,Damstraat ,131,APARTMENT,APARTMENT,390000,FOR_SALE,2,90.0,No,No,,Yes,,No,,,No info,2,No,
1162,10675473,Bruxelles ville,1000,Rue Franklin  ,90,APARTMENT,APARTMENT,410000,FOR_SALE,4,118.0,No,Yes,No,No,,No,,No info,No info,,No,AS_NEW
1163,10677723,Ixelles,1050,Avenue Louise ,523,APARTMENT,APARTMENT,449000,FOR_SALE,3,139.0,No,Yes,No,Yes,26.0,No,,No info,No info,4,No,AS_NEW
1164,10662986,Wilrijk,2610,Prins Boudewijnlaan ,122,APARTMENT,APARTMENT,149000,FOR_SALE,1,68.0,No,No,,No,,No,,,No info,3,No,GOOD
1165,10662198,Wilrijk,2610,Prins Boudewijnlaan ,122,APARTMENT,APARTMENT,175000,FOR_SALE,2,80.0,No,No,,Yes,12.0,No,,,No info,,No,AS_NEW
1166,10662826,Ixelles,1050," Rue Camille Lemonnier , ",68,APARTMENT,APARTMENT,495000,FOR_SALE,2,111.0,No,No,Yes,Yes,6.0,No,,No info,No info,,No,JUST_RENOVATED
1167,10674323,Middelkerke,8430,Leopoldlaan ,85,APARTMENT,PENTHOUSE,199000,FOR_SALE,1,35.0,No,Yes,No,Yes,,No,,,No info,,No,GOOD
1168,10681983,Aalst,9300,Parklaan ,187,APARTMENT,APARTMENT,230000,FOR_SALE,2,40.0,No,Yes,No,No,,No,,,No info,,No,AS_NEW
1169,10681067,Diegem,1831,De Kleetlaan ,4,APARTMENT,APARTMENT,239000,FOR_SALE,2,94.0,No,No,No,Yes,,No,,No info,No info,,No,TO_BE_DONE_UP
1170,10682981,Antwerpen,2000,"Orteliuskaai, ",8,APARTMENT,PENTHOUSE,265000,FOR_SALE,1,77.0,No,Yes,No,Yes,27.0,No,,,No info,,No,GOOD
1171,10683007,Blankenberge ,8370,Grote Markt ,1,APARTMENT,DUPLEX,429000,FOR_SALE,2,111.0,No,Yes,No,Yes,,No,,,No info,,No,AS_NEW
1172,10514623,Embourg,4053,Rue Pierre Henvard ,2,APARTMENT,APARTMENT,120000,FOR_SALE,2,93.0,No,Yes,,No,,No,,No info,No info,2,No,GOOD
