url,Locality,Type of property,Subtype of property,Price,Type of Transaction,Nº rooms,Living area,Equipped kitchen,Furnished,Fireplace,Terrace,Area Terrace,Land Surface,Nº facades,Swimming Pool,State Building,Garden,Area Garden
https://www.immoweb.be/en/classified/house/for-sale/avelgem/8580/10553382,Avelgem,HOUSE,HOUSE,185000.0,FOR_SALE,2.0,,Yes,No,No,,,,,240.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/sint-lievens-houtem/9520/10586261,Zottegem,HOUSE,HOUSE,185000.0,FOR_SALE,3.0,,Yes,No,No,Yes,25.0,Yes,,290.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/hannut/4280/10538860,Hannut,HOUSE,HOUSE,189000.0,FOR_SALE,4.0,,Yes,No,No,Yes,70.0,Yes,356.0,511.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/verviers/4800/10530316,Liège,HOUSE,HOUSE,189000.0,FOR_SALE,3.0,,Yes,No,No,Yes,24.0,Yes,397.0,535.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/roux/6044/9659617,Luttre,HOUSE,HOUSE,189900.0,FOR_SALE,4.0,,Yes,No,No,,,Yes,480.0,580.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/menen/8930/10603378,Hulste,HOUSE,HOUSE,189000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,90.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/10399836,Blankenberge ,HOUSE,HOUSE,190000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,103.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/ichtegem/8480/10468845,Zedelgem,HOUSE,HOUSE,190000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,Yes,,183.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/10497506,Kortrijk ,HOUSE,HOUSE,190000.0,FOR_SALE,4.0,,Yes,No,No,,,,,56.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/zwalm/9630/10600605,Zottegem,HOUSE,HOUSE,195000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,,1287.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/moulbaix/7812/10617817,Frasnes-lez-Buissenal,HOUSE,HOUSE,197500.0,FOR_SALE,5.0,,No,No,No,,,,,310.0,,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/eeklo/9900/10234898,Maldegem,HOUSE,HOUSE,195000.0,FOR_SALE,5.0,,Yes,No,No,,,Yes,,88.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/10643052,Seraing,HOUSE,HOUSE,199000.0,FOR_SALE,4.0,,Yes,No,No,Yes,10.0,,,76.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/waregem/8790/10601062,Waregem,HOUSE,HOUSE,198000.0,FOR_SALE,1.0,,No,No,No,,,,,90.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/courcelles/6180/9923947,Gosselies,HOUSE,HOUSE,199000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,Yes,210.0,385.0,3.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/sint-lievens-houtem/9520/10352982,Zottegem,HOUSE,HOUSE,199000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,Yes,,418.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/charleroi/6041/10135119,Luttre,HOUSE,HOUSE,199900.0,FOR_SALE,4.0,,Yes,No,No,,,Yes,100.0,200.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4102/10641712,Seraing,HOUSE,HOUSE,199900.0,FOR_SALE,3.0,,Yes,No,No,,,,,101.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/chapelle-lez-herlaimont/7160/10322240,Luttre,HOUSE,VILLA,199900.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,800.0,906.0,4.0,No,TO_RESTORE,
https://www.immoweb.be/en/classified/villa/for-sale/chapelle-lez-herlaimont%20godarville/7160/10311381,Luttre,HOUSE,VILLA,199900.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,800.0,906.0,4.0,No,TO_RESTORE,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/la%20louvi%C3%A8re%20houdeng-goegnies/7110/10578199,Houdeng-Goegnies,HOUSE,MIXED_USE_BUILDING,200000.0,FOR_SALE,2.0,,Yes,No,No,Yes,15.0,,,110.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/couthuin/4218/10600612,Andenne,HOUSE,HOUSE,205000.0,FOR_SALE,2.0,,Yes,No,No,,,,,1347.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/andenne/5300/10631636,Andenne,HOUSE,HOUSE,205000.0,FOR_SALE,4.0,,Yes,No,No,,,Yes,,125.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/tintigny%20rossignol/6730/10616710,Libramont,HOUSE,HOUSE,205000.0,FOR_SALE,3.0,,Yes,No,No,Yes,10.0,,,280.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/heure-le-romain/4682/10610753,Oupeye,HOUSE,HOUSE,210000.0,FOR_SALE,3.0,,,No,No,Yes,25.0,Yes,487.0,556.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/harz%C3%A9/4920/10436121,Liège,HOUSE,HOUSE,210000.0,FOR_SALE,2.0,,Yes,No,No,Yes,15.0,,,180.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/arlon/6700/10626284,Arlon,HOUSE,HOUSE,210000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,,288.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/longlier/6840/10475080,Libin,HOUSE,HOUSE,210000.0,FOR_SALE,6.0,,Yes,No,No,,,Yes,,367.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4000/10410729,Liège,HOUSE,HOUSE,215000.0,FOR_SALE,2.0,,Yes,No,No,Yes,44.0,,,204.0,4.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/angleur/4031/10476592,Liège,HOUSE,HOUSE,218000.0,FOR_SALE,3.0,,Yes,No,No,Yes,22.0,,,0.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/10605901,Kortrijk ,HOUSE,HOUSE,218000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,,,98.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/anderlues/6150/10462163,Pont-à-Celles,HOUSE,HOUSE,219000.0,FOR_SALE,2.0,,Yes,No,No,Yes,20.0,,,262.0,3.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/harelbeke/8530/10620901,Kortrijk ,HOUSE,HOUSE,219000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,,140.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/town-house/for-sale/herstal/4040/10594954,Seraing,HOUSE,TOWN_HOUSE,219500.0,FOR_SALE,3.0,,Yes,No,No,Yes,12.0,Yes,32.0,121.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/seraing/4100/10534194,Seraing,HOUSE,HOUSE,219500.0,FOR_SALE,4.0,,Yes,No,No,Yes,32.0,,,99.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/l%C3%89glise/6860/10257001,Arlon,HOUSE,HOUSE,220000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,,767.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/harchies/7321/10614165,Tertre,HOUSE,HOUSE,220000.0,FOR_SALE,2.0,,Yes,No,No,,,Yes,427.0,570.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/boussu/7300/10623664,Tertre,HOUSE,HOUSE,225000.0,FOR_SALE,3.0,,Yes,No,No,Yes,57.0,,,324.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/10602760,Brugge,HOUSE,HOUSE,225000.0,FOR_SALE,2.0,,Yes,No,No,,,,,70.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/mixed-use-building/for-sale/saint-georges-sur-meuse/4470/10032570,Trooz,HOUSE,MIXED_USE_BUILDING,226000.0,FOR_SALE,3.0,,Yes,No,No,Yes,70.0,,,630.0,2.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4000/9804105,Liège,HOUSE,HOUSE,229000.0,FOR_SALE,4.0,,Yes,No,No,Yes,18.0,Yes,50.0,162.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/herstal/4040/10591341,Liège,HOUSE,HOUSE,229000.0,FOR_SALE,5.0,,Yes,No,No,Yes,60.0,Yes,165.0,297.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/town-house/for-sale/herstal/4040/10222607,Nandrin,HOUSE,TOWN_HOUSE,229000.0,FOR_SALE,3.0,,No,No,No,Yes,9.0,Yes,,220.0,,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/aywaille/4920/10600649,Sprimont,HOUSE,HOUSE,229000.0,FOR_SALE,3.0,,Yes,No,No,Yes,11.0,,,150.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/farmhouse/for-sale/beauraing%20pondr%C3%B4me/5574/10552203,Wellin,HOUSE,FARMHOUSE,229000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,1395.0,1395.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/borsbeke/9552/10439836,Zottegem,HOUSE,HOUSE,229000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,Yes,,370.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/hechtel-eksel/3940/10613626,Zonhoven,HOUSE,HOUSE,230000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,1123.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/naom%C3%89/5555/10416824,Bouillon,HOUSE,HOUSE,230000.0,FOR_SALE,4.0,,Yes,No,No,Yes,35.0,,,1537.0,4.0,No,,
https://www.immoweb.be/en/classified/house/for-sale/aubange/6790/10506710,Chatillon,HOUSE,HOUSE,230000.0,FOR_SALE,3.0,,Yes,No,No,Yes,25.0,Yes,765.0,825.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/bellevaux/6834/10502667,Bouillon,HOUSE,HOUSE,230000.0,FOR_SALE,4.0,,Yes,No,No,,,,,2811.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/saint-l%C3%A9ger/6747/10333614,Chatillon,HOUSE,HOUSE,230000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,675.0,770.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/la%20roche-en-ardenne/6983/10592429,Durbuy,HOUSE,HOUSE,230000.0,FOR_SALE,3.0,,Yes,No,No,,,,,2310.0,4.0,No,,
https://www.immoweb.be/en/classified/house/for-sale/namur/5020/10517640,Wellin,HOUSE,HOUSE,235000.0,FOR_SALE,3.0,,Yes,No,No,Yes,7.0,Yes,5.0,572.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/hacquegnies/7911/10615462,Frasnes-lez-Buissenal,HOUSE,HOUSE,235000.0,FOR_SALE,2.0,,Yes,No,No,,,,,740.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/rocourt/4000/10539179,Liège,HOUSE,HOUSE,239000.0,FOR_SALE,3.0,,Yes,No,No,Yes,13.0,Yes,114.0,0.0,2.0,No,,
https://www.immoweb.be/en/classified/house/for-sale/huy/4500/10100225,Huy,HOUSE,HOUSE,239000.0,FOR_SALE,2.0,,Yes,No,No,Yes,28.0,,,0.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/wellin%20lomprez/6924/10603914,Wellin,HOUSE,HOUSE,239000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,508.0,508.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/lendelede/8860/10475546,Izegem,HOUSE,HOUSE,239000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,,455.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/10553709,Poperinge,HOUSE,HOUSE,239000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,,549.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/sint-gillis-dendermonde/9200/10399831,Dendermonde,HOUSE,HOUSE,239000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,,430.0,3.0,No,,
https://www.immoweb.be/en/classified/house/for-sale/lessines/7860/10630927,Ath,HOUSE,HOUSE,240000.0,FOR_SALE,3.0,,Yes,No,No,,,,,200.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/menen/8930/10623214,Wevelgem,HOUSE,HOUSE,240000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,,515.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/apartment-block/for-sale/courcelles/6180/10500145,Châtelineau,HOUSE,APARTMENT_BLOCK,244900.0,FOR_SALE,4.0,,,No,No,Yes,28.0,,,180.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/tamines/5060/10583593,Fleurus,HOUSE,HOUSE,245000.0,FOR_SALE,3.0,,Yes,No,No,Yes,19.0,Yes,,457.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/rochefort/5580/10567194,Rochefort,HOUSE,HOUSE,245000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,781.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/apartment-block/for-sale/dampremy/6020/10617679,Châtelineau,HOUSE,APARTMENT_BLOCK,245000.0,FOR_SALE,6.0,,Yes,No,No,Yes,4.0,,,0.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/p%C3%89ronnes/7640/10620807,Gembloux,HOUSE,HOUSE,245000.0,FOR_SALE,4.0,,Yes,No,No,,,,,1710.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/oupeye/4682/10449939,Liège,HOUSE,HOUSE,249000.0,FOR_SALE,3.0,,Yes,No,No,Yes,50.0,,,776.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/marcinelle/6001/10326406,Pont-à-Celles,HOUSE,HOUSE,249000.0,FOR_SALE,4.0,,Yes,No,No,Yes,50.0,Yes,550.0,1700.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/libin%20transinne/6890/10516765,Wellin,HOUSE,HOUSE,249000.0,FOR_SALE,2.0,,Yes,No,No,,,Yes,1208.0,1208.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/wellin/6920/10508065,Wellin,HOUSE,HOUSE,249000.0,FOR_SALE,4.0,,Yes,No,No,Yes,20.0,Yes,1820.0,1820.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/oostkamp/8020/10496685,Oostkamp,HOUSE,HOUSE,249000.0,FOR_SALE,2.0,,Yes,No,No,,,Yes,,550.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/kortemark/8610/10628542,Diksmuide,HOUSE,HOUSE,249000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,Yes,,440.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/temse/9140/10553667,Temse,HOUSE,HOUSE,249000.0,FOR_SALE,2.0,,Yes,No,No,,,Yes,,400.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/laarne/9270/10448777,Destelbergen,HOUSE,HOUSE,249000.0,FOR_SALE,2.0,,Yes,No,No,,,,,240.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/town-house/for-sale/seraing/4102/10588248,Seraing,HOUSE,TOWN_HOUSE,249500.0,FOR_SALE,4.0,,Yes,No,No,Yes,20.0,Yes,250.0,363.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/luttre/6238/10337514,Luttre,HOUSE,HOUSE,249900.0,FOR_SALE,3.0,,Yes,No,No,Yes,40.0,Yes,50.0,180.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/beringen/3581/10580318,Sint-Martens-Latem,HOUSE,HOUSE,250000.0,FOR_SALE,5.0,,Yes,No,No,Yes,,,,206.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/apartment-block/for-sale/liege/4000/10546207,Flémalle,HOUSE,APARTMENT_BLOCK,250000.0,FOR_SALE,3.0,,Yes,No,No,Yes,14.0,,,109.0,2.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/lievegem/9950/10399247,Lievegem,HOUSE,HOUSE,250000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,196.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/brugge/8000/10540748,Brugge,HOUSE,HOUSE,255000.0,FOR_SALE,3.0,,,No,No,,,,,63.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/waha/6900/10526503,Marche-en-Famenne,HOUSE,HOUSE,259000.0,FOR_SALE,3.0,,Yes,No,No,Yes,35.0,Yes,828.0,991.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/grace-hollogne/4460/10444744,Grivegnée,HOUSE,HOUSE,259000.0,FOR_SALE,4.0,,Yes,No,No,Yes,40.0,,,185.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/on/6900/10381696,Marche-en-Famenne,HOUSE,HOUSE,259000.0,FOR_SALE,5.0,,Yes,No,No,Yes,35.0,Yes,1372.0,1552.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/nassogne/6950/10586945,Wellin,HOUSE,HOUSE,259000.0,FOR_SALE,3.0,,Yes,No,No,Yes,21.0,Yes,1780.0,1876.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/langemark/8920/10556256,Ieper,HOUSE,HOUSE,259000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,Yes,,572.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/sint-lievens-houtem/9520/10509830,Aalst,HOUSE,HOUSE,259000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,80.0,281.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/huissignies/7950/10639401,Ath,HOUSE,HOUSE,260000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,1280.0,1280.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/huissignies/7950/10539728,Ath,HOUSE,HOUSE,260000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,Yes,1382.0,1382.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/beyne-heusay/4610/10449069,Grivegnée,HOUSE,HOUSE,265000.0,FOR_SALE,5.0,,Yes,No,No,Yes,20.0,Yes,400.0,600.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/poperinge/8970/10489695,Poperinge,HOUSE,HOUSE,265000.0,FOR_SALE,3.0,,Yes,No,No,Yes,7.0,Yes,,170.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/sclayn/5100/10623302,Jambes,HOUSE,HOUSE,269000.0,FOR_SALE,4.0,,Yes,No,No,Yes,23.0,Yes,272.0,505.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/sclayn/5300/10623324,Jambes,HOUSE,HOUSE,269000.0,FOR_SALE,4.0,,Yes,No,No,Yes,23.0,Yes,272.0,505.0,2.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/kortrijk/8500/10623550,Hulste,HOUSE,HOUSE,269000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,266.0,391.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/courcelles/6180/10594469,Luttre,HOUSE,HOUSE,269900.0,FOR_SALE,2.0,,Yes,No,No,Yes,10.0,Yes,1650.0,1810.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/gent/9000/10440187,Gent,HOUSE,HOUSE,269000.0,FOR_SALE,4.0,,Yes,No,No,,,,,51.0,2.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/kapellen/2950/10562033,,HOUSE,HOUSE,270000.0,FOR_SALE,2.0,,Yes,No,No,,,Yes,319.0,405.0,3.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/frameries/7080/10505478,Fayt-le-franc,HOUSE,HOUSE,270000.0,FOR_SALE,3.0,,Yes,No,No,Yes,45.0,Yes,195.0,373.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/hannut%20crehen/4280/10501023,Hannut,HOUSE,HOUSE,275000.0,FOR_SALE,3.0,,Yes,No,No,Yes,40.0,Yes,360.0,481.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/heuvelland/8954/10592180,Poperinge,HOUSE,HOUSE,270000.0,FOR_SALE,4.0,,Yes,No,No,,,,,410.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/middelkerke/8430/10637982,Middelkerke,HOUSE,HOUSE,275000.0,FOR_SALE,5.0,,Yes,No,No,,,,,175.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/flemalle/4400/10443499,Liège,HOUSE,HOUSE,275000.0,FOR_SALE,5.0,,Yes,No,No,Yes,24.0,Yes,580.0,686.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/aalst/9320/10324449,Aalst,HOUSE,HOUSE,275000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,60.0,273.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/erpe-mere/9420/10600842,Zottegem,HOUSE,HOUSE,275000.0,FOR_SALE,4.0,,Yes,No,No,Yes,20.0,Yes,,468.0,3.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/country-cottage/for-sale/tavier/4163/10629066,Nandrin,HOUSE,COUNTRY_COTTAGE,279000.0,FOR_SALE,2.0,,Yes,No,No,Yes,45.0,Yes,600.0,745.0,3.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/affligem/1790/10430585,Affligem,HOUSE,HOUSE,279000.0,FOR_SALE,3.0,,Yes,No,No,,,Yes,250.0,402.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/10606336,Blankenberge ,HOUSE,HOUSE,279000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,,189.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/izegem/8870/10586378,Waregem,HOUSE,HOUSE,279500.0,FOR_SALE,4.0,,Yes,No,No,Yes,75.0,Yes,150.0,305.0,3.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/racour/4287/10498260,Hannut,HOUSE,HOUSE,280000.0,FOR_SALE,4.0,,Yes,No,No,Yes,60.0,Yes,796.0,1000.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/virton%20ruette/6760/10358044,Chatillon,HOUSE,HOUSE,280000.0,FOR_SALE,3.0,,Yes,No,No,Yes,40.0,Yes,600.0,920.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/buvrinnes/7133/10634856,Epinois,HOUSE,HOUSE,280000.0,FOR_SALE,3.0,,Yes,No,No,,,,,547.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/villa/for-sale/soignies%20casteau/7061/10450285,Fayt-le-franc,HOUSE,VILLA,282500.0,FOR_SALE,3.0,,Yes,No,No,Yes,25.0,Yes,650.0,811.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/folx-les-caves/1350/10588558,Hannut,HOUSE,HOUSE,285000.0,FOR_SALE,4.0,,Yes,No,No,Yes,54.0,,,299.0,4.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/landen/3400/10523498,Bierbeek,HOUSE,HOUSE,285000.0,FOR_SALE,2.0,,Yes,No,No,Yes,35.0,Yes,120.0,252.0,3.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/zonhoven/3520/10636526,Zonhoven,HOUSE,HOUSE,285000.0,FOR_SALE,2.0,,Yes,No,No,Yes,,,,816.0,4.0,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/apartment-block/for-sale/li%C3%A8ge/4000/10639332,,HOUSE,APARTMENT_BLOCK,285000.0,FOR_SALE,3.0,,Yes,No,No,Yes,12.0,Yes,150.0,240.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/lincent/4287/10496019,Hannut,HOUSE,HOUSE,285000.0,FOR_SALE,3.0,,Yes,No,No,Yes,20.0,Yes,772.0,887.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/li%C3%A8ge/4000/10552790,,HOUSE,HOUSE,285000.0,FOR_SALE,3.0,,Yes,No,No,Yes,10.0,Yes,168.0,240.0,2.0,No,AS_NEW,
https://www.immoweb.be/en/classified/house/for-sale/amay/4540/10617615,Ans,HOUSE,HOUSE,289000.0,FOR_SALE,4.0,,,No,No,Yes,65.0,Yes,550.0,900.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/10127266,Blankenberge ,HOUSE,HOUSE,289000.0,FOR_SALE,4.0,,Yes,No,No,Yes,,,,70.0,3.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/blankenberge/8370/10366345,Blankenberge ,HOUSE,HOUSE,290000.0,FOR_SALE,5.0,,Yes,No,No,Yes,,,,94.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/oudenaarde/9700/10640165,,HOUSE,HOUSE,290000.0,FOR_SALE,3.0,,Yes,No,No,Yes,18.0,Yes,54.0,144.0,2.0,No,JUST_RENOVATED,
https://www.immoweb.be/en/classified/house/for-sale/ophain-bois-seigneur-isaac/1421/10447023,Nivelles,HOUSE,HOUSE,295000.0,FOR_SALE,2.0,,Yes,No,No,,,Yes,475.0,532.0,4.0,No,TO_RENOVATE,
https://www.immoweb.be/en/classified/house/for-sale/kapelle-op-den-bos/1880/10416187,Wolvertem,HOUSE,HOUSE,295000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,,,315.0,,No,TO_BE_DONE_UP,
https://www.immoweb.be/en/classified/house/for-sale/liege/4000/10565941,Liège,HOUSE,HOUSE,295000.0,FOR_SALE,4.0,,Yes,No,No,Yes,8.0,Yes,80.0,154.0,2.0,No,GOOD,
https://www.immoweb.be/en/classified/house/for-sale/namur%20flawinne/5020/10481062,Lesve,HOUSE,HOUSE,295000.0,FOR_SALE,3.0,,Yes,No,No,Yes,,Yes,516.0,516.0,4.0,No,GOOD,
